country;major area;minor area;centroid (lat);centroid (long);distance (km)
Brazil;Paraná;Missal;-25,0948929;-54,24105283;18,27701384
Brazil;Paraná;Moreira Sales;-24,02466131;-53,00552537;18,46313995
Brazil;Paraná;Morretes;-25,51835954;-48,85617163;25,95442368
Brazil;Paraná;Munhoz de Melo;-23,13016819;-51,73467866;10,26783654
Brazil;Paraná;Nossa Senhora das Graças;-22,9142393;-51,79792065;10,52752597
Brazil;Paraná;Nova Aliança do Ivaí;-23,16963256;-52,61080841;10,35392984
Brazil;Paraná;Nova América da Colina;-23,34532819;-50,70658906;10,78515029
Brazil;Paraná;Nova Aurora;-24,50267238;-53,27681011;22,14075916
Brazil;Paraná;Nova Cantu;-24,66028247;-52,56039501;21,76055455
Brazil;Paraná;Nova Esperança do Sudoeste;-25,89836917;-53,25725395;14,39979186
Brazil;Paraná;Nova Esperança;-23,19126039;-52,25101121;18,55952218
Brazil;Paraná;Nova Fátima;-23,41852674;-50,53876569;14,25435435
Brazil;Paraná;Nova Laranjeiras;-25,21370012;-52,56944707;27,97533744
Brazil;Paraná;Nova Londrina;-22,78695887;-52,95482807;21,82443452
Brazil;Paraná;Nova Olímpia;-23,42640187;-53,07212641;9,806740022
Brazil;Paraná;Nova Prata do Iguaçu;-25,59106807;-53,37852384;13,00944112
Brazil;Paraná;Nova Santa Bárbara;-23,59357914;-50,74211732;10,78987411
Brazil;Paraná;Nova Santa Rosa;-24,44053735;-53,95814889;16,75525514
Brazil;Paraná;Nova Tebas;-24,46024729;-51,94434503;23,97732814
Brazil;Paraná;Novo Itacolomi;-23,78039702;-51,53259473;10,59390756
Brazil;Paraná;Ortigueira;-24,13499996;-50,946725;42,4807711
Brazil;Paraná;Ourizona;-23,46008786;-52,2317137;14,59534941
Brazil;Paraná;Ouro Verde do Oeste;-24,79397867;-53,90960689;15,87509344
Brazil;Paraná;Pérola d'Oeste;-25,84963751;-53,75960327;17,16961359
Brazil;Paraná;Pérola;-23,83126161;-53,70711839;15,25940013
Brazil;Paraná;Paiçandu;-23,46496537;-52,12227251;12,02927589
Brazil;Paraná;Palmas;-26,45179234;-51,81402247;38,38529514
Brazil;Paraná;Palmeira;-25,44307635;-50,05617147;32,7890517
Brazil;Paraná;Palmital;-24,87586654;-52,26555367;25,40692364
Brazil;Paraná;Palotina;-24,27461373;-53,82403037;24,10523953
Brazil;Paraná;Paraíso do Norte;-23,26824199;-52,63477685;13,51737098
Brazil;Paraná;Paranacity;-22,84717287;-52,14436901;16,1140503
Brazil;Paraná;Paranaguá;-25,54428003;-48,54649815;26,79615442
Brazil;Paraná;Paranapoema;-22,66077742;-52,10283643;11,91579765
Brazil;Paraná;Paranavaí;-22,92135598;-52,51054921;35,74384337
Brazil;Paraná;Pato Bragado;-24,63400054;-54,2526299;10,08985763
Brazil;Paraná;Pato Branco;-26,16893283;-52,66316828;19,68200462
Brazil;Paraná;Paula Freitas;-26,17724381;-50,86102787;16,13326333
Brazil;Paraná;Paulo Frontin;-26,06045952;-50,74876038;15,35719105
Brazil;Paraná;Peabiru;-23,93112104;-52,32701416;21,73093868
Brazil;Paraná;Perobal;-23,92356569;-53,36458868;18,18468952
Brazil;Paraná;Piên;-26,09070473;-49,4532168;18,0483702
Brazil;Paraná;Pinhão;-25,78570949;-51,63235947;40,12729841
Brazil;Paraná;Pinhais;-25,41990862;-49,15549211;6,501809873
Brazil;Paraná;Pinhal de São Bento;-26,01609126;-53,47852528;11,31451768
Brazil;Paraná;Pinhalão;-23,90353162;-50,06119923;18,86937768
Brazil;Paraná;Piraí do Sul;-24,47012238;-49,93737104;40,11409857
Brazil;Paraná;Piraquara;-25,47248933;-49,05232363;12,44422673
Brazil;Paraná;Pitanga;-24,69106766;-51,78058531;36,50734
Brazil;Paraná;Pitangueiras;-23,20946538;-51,57247351;9,342256305
Brazil;Paraná;Planaltina do Paraná;-23,09130683;-52,93422473;18,16570048
Brazil;Paraná;Planalto;-25,73709788;-53,70790901;17,63460386
Brazil;Paraná;Ponta Grossa;-25,14130006;-50,08152745;40,50167464
Brazil;Paraná;Pontal do Paraná;-25,64446608;-48,48615791;15,97605436
Brazil;Paraná;Porecatu;-22,74275413;-51,40986698;13,68973218
Brazil;Paraná;Porto Amazonas;-25,52969118;-49,8955015;14,66780497
Brazil;Paraná;Porto Barreiro;-25,58402536;-52,38215385;16,39879919
Brazil;Paraná;Porto Rico;-22,83342242;-53,31360287;13,41278408
Brazil;Paraná;Porto Vitória;-26,22770898;-51,22255658;14,01861893
Brazil;Paraná;Prado Ferreira;-23,02577573;-51,40058149;10,40443303
Brazil;Paraná;Pranchita;-25,96562861;-53,72072804;17,77825875
Brazil;Paraná;Presidente Castelo Branco;-23,26367246;-52,14920216;11,39144721
Brazil;Paraná;Primeiro de Maio;-22,86190126;-51,0741761;17,27554373
Brazil;Paraná;Prudentópolis;-25,12558104;-51,1061666;47,08554973
Brazil;Paraná;Quarto Centenário;-24,30308545;-53,15575937;15,09325525
Brazil;Paraná;Quatiguá;-23,56206611;-49,93162375;10,96202463
Brazil;Paraná;Quatro Barras;-25,36856572;-48,99413392;13,02439853
Brazil;Paraná;Quatro Pontes;-24,57188977;-53,97660371;10,3360802
Brazil;Paraná;Quedas do Iguaçu;-25,45737605;-52,9548597;22,01241135
Brazil;Paraná;Querência do Norte;-23,04212803;-53,52103239;34,48537437
Brazil;Paraná;Quinta do Sol;-23,82959843;-52,14035373;14,28270973
Brazil;Paraná;Quitandinha;-25,91024098;-49,48135222;20,28547361
Brazil;Paraná;Ramilândia;-25,09441717;-54,07609841;12,07441195
Brazil;Paraná;Rancho Alegre d'Oeste;-24,29057575;-52,96108817;19,62820805
Brazil;Paraná;Rancho Alegre;-23,08009956;-50,91937172;11,31744605
Brazil;Paraná;Realeza;-25,67473631;-53,54357284;18,77373458
Brazil;Paraná;Rebouças;-25,65834411;-50,62073663;18,02480817
Brazil;Paraná;Renascença;-26,22526582;-52,951085;17,04883387
Brazil;Paraná;Reserva do Iguaçu;-25,86766906;-51,96390439;22,324845
Brazil;Paraná;Reserva;-24,59539997;-50,95656945;33,63070625
Brazil;Paraná;Ribeirão Claro;-23,26267605;-49,76298445;23,1984292
Brazil;Paraná;Ribeirão do Pinhal;-23,44804921;-50,3743806;24,65694516
Brazil;Paraná;Rio Azul;-25,72180912;-50,7980952;25,35961703
Brazil;Paraná;Rio Bom;-23,79735455;-51,43348569;10,70060645
Brazil;Paraná;Rio Bonito do Iguaçu;-25,53729469;-52,61356494;20,12535219
Brazil;Paraná;Rio Branco do Ivaí;-24,34588656;-51,33417273;17,48219972
Brazil;Paraná;Rio Branco do Sul;-25,07689312;-49,34759724;28,83473528
Brazil;Paraná;Rio Negro;-26,09489996;-49,6832465;27,5008596
Brazil;Paraná;Rolândia;-23,27162063;-51,40923293;16,24751414
Brazil;Paraná;Roncador;-24,56662896;-52,26354382;28,90661389
Brazil;Paraná;Rondon;-23,47723199;-52,80412596;23,44424248
Brazil;Paraná;Rosário do Ivaí;-24,31544987;-51,2035528;21,84828253
Brazil;Paraná;São Antonio de Sudoeste;-26,06509734;-53,62904173;14,6159048
Brazil;Paraná;São Carlos do Ivaí;-23,34262742;-52,48001019;15,32270737
Brazil;Paraná;São Jerônimo da Serra;-23,71632777;-50,77832668;27,89170342
Brazil;Paraná;São João do Caiuá;-22,83823155;-52,33042866;13,30371191
Brazil;Paraná;São João do Ivaí;-23,99272029;-51,84784824;17,81950091
Brazil;Paraná;São João do Triunfo;-25,66997266;-50,28667592;21,67257232
Brazil;Paraná;São João;-25,77417794;-52,79261864;23,16620155
Brazil;Paraná;São Jorge d'Oeste;-25,65596653;-52,93961568;19,75332143
Brazil;Paraná;São Jorge do Ivaí;-23,43514389;-52,31697906;17,30170386
Brazil;Paraná;São Jorge do Patrocínio;-23,73877422;-53,94710089;20,05916544
Brazil;Paraná;São José da Boa Vista;-23,95870538;-49,67101479;16,57886347
Brazil;Paraná;São José das Palmeiras;-24,81545496;-54,11974443;10,62284555
Brazil;Paraná;São José dos Pinhais;-25,66441282;-49,09481555;29,31005622
Brazil;Paraná;São Manoel do Paraná;-23,37244062;-52,61217593;8,682491449
Brazil;Paraná;São Mateus do Sul;-25,97277719;-50,3961295;39,32574466
Brazil;Paraná;São Miguel do Iguaçu;-25,38838082;-54,26179887;23,58989882
Brazil;Paraná;São Pedro do Iguaçu;-24,90623124;-53,89123373;22,6104129
Brazil;Paraná;São Pedro do Ivaí;-23,84566808;-51,87171481;14,33968632
Brazil;Paraná;São Pedro do Paraná;-22,78459974;-53,18111582;15,71337933
Brazil;Paraná;São Sebastião da Amoreira;-23,45547203;-50,7224455;12,86173021
Brazil;Paraná;São Tomé;-23,52438456;-52,53885313;15,23140984
Brazil;Paraná;Sabáudia;-23,34871392;-51,58453379;11,2341138
Brazil;Paraná;Salgado Filho;-26,13865873;-53,41747518;15,12812623
Brazil;Paraná;Salto do Itararé;-23,63065717;-49,68347371;15,08297653
Brazil;Paraná;Salto do Londra;-25,77537306;-53,28673144;14,82130261
Brazil;Paraná;Santa Amélia;-23,25936058;-50,4099255;10,79881051
Brazil;Paraná;Santa Cecília do Pavão;-23,54446189;-50,79831375;11,55478623
Brazil;Paraná;Santa Cruz de Monte Caste;-23,08584481;-53,36304575;20,39331107
Brazil;Paraná;Santa Fé;-23,06296068;-51,83867806;14,56974092
Brazil;Paraná;Santa Helena;-24,88732542;-54,30614063;22,86279066
Brazil;Paraná;Santa Inês;-22,7034243;-51,90277607;14,76403994
Brazil;Paraná;Santa Isabel do Ivaí;-23,1145113;-53,24063199;17,17369391
Brazil;Paraná;Santa Isabel do Oeste;-25,7835834;-53,42297699;18,26418622
Brazil;Paraná;Santa Lúcia;-25,38950364;-53,55345477;9,0194862
Brazil;Paraná;Santa Mônica;-23,05947521;-50,53912444;19,72833296
Brazil;Paraná;Santa Maria do Oeste;-24,46253584;-52,22760536;182,6187962
Brazil;Paraná;Santa Mariana;-24,89275517;-51,94286823;8,414241067
Brazil;Paraná;Santa Tereza do Oeste;-25,03619553;-53,60606116;18,47550753
Brazil;Paraná;Santa Terezinha de Itaipu;-25,45623292;-54,42735442;15,16048014
Brazil;Paraná;Santana do Itararé;-23,75061211;-49,63266638;13,76410669
Brazil;Paraná;Santo Antonio da Platina;-23,29647088;-50,08543149;24,50538138
Brazil;Paraná;Santo Antonio do Caiuá;-22,69891436;-52,3560467;11,81843706
Brazil;Paraná;Santo Antonio do Paraíso;-23,58063496;-50,63023801;15,34919924
Brazil;Paraná;Santo Inácio;-22,72519638;-51,8085787;15,85956568
Brazil;Paraná;Sapopema;-23,87509008;-50,60446207;21,44599544
Brazil;Paraná;Sarandi;-23,46867225;-51,86715258;11,22466354
Brazil;Paraná;Saudade do Iguaçu;-25,7132302;-52,60445958;11,32888141
Brazil;Paraná;Sengés;-24,24382762;-49,45215322;41,60727764
Brazil;Paraná;Serranópolis do Iguaçu;-25,47956557;-54,02998781;17,83414141
Brazil;Paraná;Sertanópolis;-23,0572959;-51,07192248;18,44253566
Brazil;Paraná;Sertaneja;-22,93459574;-50,87493396;20,55372301
Brazil;Paraná;Siqueira Campos;-23,63918299;-49,79291186;17,63603703
Brazil;Paraná;Sulina;-25,69319358;-52,71874617;15,14215057
Brazil;Paraná;Tamarana;-23,82223677;-51,05192702;18,97065224
Brazil;Paraná;Tamboara;-23,19882609;-52,48392588;10,00776435
Brazil;Paraná;Tapejara;-23,65818818;-52,8902138;24,51817909
Brazil;Paraná;Tapira;-23,32902651;-53,13392364;18,74130818
Brazil;Paraná;Telêmaco Borba;-24,23845486;-50,54188292;27,72116036
Brazil;Paraná;Terra Boa;-23,69650047;-52,38787762;18,38824836
Brazil;Paraná;Terra Rica;-22,72954124;-52,68174325;20,70742603
Brazil;Paraná;Terra Roxa;-24,20863474;-54,06269102;26,79102262
Brazil;Paraná;Texeira Soares;-25,31348771;-50,40850421;24,91579909
Brazil;Paraná;Tibaji;-24,63982964;-50,46371176;46,78125496
Brazil;Paraná;Tijucas do Sul;-25,9015982;-49,11235067;20,14674382
Brazil;Paraná;Toledo;-24,70475429;-53,77788302;29,80201951
Brazil;Paraná;Tomazina;-23,72533476;-49,96250437;24,25173849
Brazil;Paraná;Três Barras do Paraná;-25,43887091;-53,22460242;17,1267701
Brazil;Paraná;Tunas do Paraná;-24,95250577;-48,90264313;25,46302764
Brazil;Paraná;Tuneiras do Oeste;-23,87918825;-52,84343674;23,52901254
Brazil;Paraná;Tupãssi;-24,64250166;-53,50909056;14,25835387
Brazil;Paraná;Turvo;-25,01259896;-51,4821505;30,55980216
Brazil;Paraná;Ubiratã;-24,50514005;-53,02162117;18,57263249
Brazil;Paraná;Umuarama;-23,67977181;-53,41448669;37,15006252
Brazil;Paraná;União da Vitória;-26,10943788;-51,07488375;24,64751278
Brazil;Paraná;Uniflor;-23,06728552;-52,10899462;10,1028288
Brazil;Paraná;Uraí;-23,21642797;-50,8295957;11,90058938
Brazil;Paraná;Venceslau Bras;-23,85559821;-49,78446293;16,75224456
Brazil;Paraná;Ventania;-24,17665862;-50,24514763;28,17591221
Brazil;Paraná;Vera Cruz do Oeste;-25,007194;-53,92054438;18,0037662
Brazil;Paraná;Verê;-25,87490365;-52,95846331;16,04627378
Brazil;Paraná;Vila Alta;-23,53888856;-53,82453953;23,1245697
Brazil;Paraná;Virmond;-25,40990821;-52,23653198;18,93832898
Brazil;Paraná;Vitorino;-26,28098248;-52,80777097;14,82384193
Brazil;Paraná;Xambrê;-23,7357406;-53,59186769;17,62398461
Brazil;Pernambuco;Água Preta;-8,73051509;-35,47858081;24,98547256
Brazil;Pernambuco;Águas Belas;-9,0872538;-37,03853515;29,17636494
Brazil;Pernambuco;Abreu e Lima;-7,87929353;-35,01942949;17,80862651
Brazil;Pernambuco;Afogados da Ingazeira;-7,73719477;-37,61995957;17,50498191
Brazil;Pernambuco;Afrânio;-8,61901939;-41,00571677;39,98802034
Brazil;Pernambuco;Agrestina;-8,45722189;-35,94536988;13,69642879
Brazil;Pernambuco;Alagoinha;-8,49586011;-36,75683639;12,3234745
Brazil;Pernambuco;Aliança;-7,60297392;-35,1929483;12,8020169
Brazil;Pernambuco;Altinho;-8,49009369;-36,0977677;20,26637125
Brazil;Pernambuco;Amaraji;-8,36538695;-35,46542723;11,5932943
Brazil;Pernambuco;Angelim;-8,89142594;-36,27664765;12,30238735
Brazil;Pernambuco;Araçoiaba;-7,79327353;-35,07579536;9,949387972
Brazil;Pernambuco;Araripina;-7,62590827;-40,49775766;36,14933009
Brazil;Pernambuco;Arcoverde;-8,39220235;-37,00920457;18,96317427
Brazil;Pernambuco;Barra de Guabira;-8,41465348;-35,62961481;11,29097146
Brazil;Pernambuco;Barreiros;-8,82047504;-35,25923735;16,5482076
Brazil;Pernambuco;Belém de Maria;-8,60366288;-35,81227875;9,693755639
Brazil;Pernambuco;Belém de São Francisco;-8,58354951;-38,98189117;39,03013174
Brazil;Pernambuco;Belo Jardim;-8,25905627;-36,4049933;22,69976037
Brazil;Pernambuco;Betânia;-8,26538036;-37,98754837;28,22158163
Brazil;Pernambuco;Bezerros;-8,21959876;-35,78297861;22,57098977
Brazil;Pernambuco;Bodocó;-7,6669934;-39,96142616;41,87532383
Brazil;Pernambuco;Bom Conselho;-9,20201064;-36,68370405;23,22611895
Brazil;Pernambuco;Bom Jardim;-7,78620586;-35,58658758;19,8358232
Brazil;Pernambuco;Bonito;-8,49480293;-35,7065993;18,976296
Brazil;Pernambuco;Brejão;-9,02672708;-36,5295902;8,677635834
Brazil;Pernambuco;Brejinho;-7,3368467;-37,32086295;12,42674053
Brazil;Pernambuco;Brejo da Madre de deus;-8,07574086;-36,28133834;24,86049978
Brazil;Pernambuco;Buíque;-8,64942762;-37,12229408;35,85241566
Brazil;Pernambuco;Buenos Aires;-7,73928208;-35,34982273;11,98730805
Brazil;Pernambuco;Cabo;-8,26926386;-35,08623762;20,09819563
Brazil;Pernambuco;Cabrobó;-8,38651396;-39,32938169;31,13435057
Brazil;Pernambuco;Cachoerinha;-8,48509761;-36,29072231;15,10525093
Brazil;Pernambuco;Caetés;-8,80407781;-36,67262285;16,51096764
Brazil;Pernambuco;Calçado;-8,74261149;-36,32368552;13,56811082
Brazil;Pernambuco;Calumbi;-8,00997572;-38,07071878;16,09299084
Brazil;Pernambuco;Camaragibe;-7,98830851;-34,99495149;7,290488711
Brazil;Pernambuco;Camocim de São Félix;-8,340199;-35,76144806;6,657926858
Brazil;Pernambuco;Camutanga;-7,43306614;-35,29929068;6,928186752
Brazil;Pernambuco;Canhotinho;-8,89351503;-36,17652661;20,50302642
Brazil;Pernambuco;Capoeiras;-8,68660902;-36,59908122;17,29883979
Brazil;Pernambuco;Carnaíba;-7,79725308;-37,72697157;21,11858398
Brazil;Pernambuco;Carnaubeira da Penha;-8,40835119;-38,7216616;25,76169658
Brazil;Pernambuco;Carpina;-7,81870536;-35,30588388;12,28046401
Brazil;Pernambuco;Caruaru;-8,17998294;-36,01647817;24,46485157
Brazil;Pernambuco;Casinhas;-7,75755373;-35,72317795;9,057749386
Brazil;Pernambuco;Catende;-8,67606002;-35,72988822;13,9267285
Brazil;Pernambuco;Cedro;-7,74578431;-39,20186224;11,2984312
Brazil;Pernambuco;Chã de Alegria;-7,99988219;-35,22273331;7,666580759
Brazil;Pernambuco;Chã Grande;-8,22428839;-35,47104468;8,895853341
Brazil;Pernambuco;Condado;-7,5961399;-35,09842494;9,233529378
Brazil;Pernambuco;Correntes;-9,11414386;-36,33374384;16,66139425
Brazil;Pernambuco;Cortes;-8,43185641;-35,5309963;10,47495231
Brazil;Pernambuco;Cumaru;-8,03986423;-35,72059155;15,13109894
Brazil;Pernambuco;Cupira;-8,58675993;-35,9319244;10,63798439
Brazil;Pernambuco;Custódia;-8,173852;-37,68144116;34,89233195
Brazil;Pernambuco;Dormentes;-8,49617207;-40,62024171;30,34915382
Brazil;Pernambuco;Escada;-8,36990123;-35,26565121;16,09716275
Brazil;Pernambuco;Exu;-7,50320242;-39,73628833;29,21084386
Brazil;Pernambuco;Feira Nova;-7,95283579;-35,38296059;9,091071905
Brazil;Pernambuco;Ferreiros;-7,47773863;-35,24458131;9,932562962
Brazil;Pernambuco;Flores;-7,93580059;-37,8883945;22,34176476
Brazil;Pernambuco;Floresta;-8,56671998;-38,30571724;60,78667266
Brazil;Pernambuco;Frei Miguelinho;-7,93500252;-35,88480187;10,88536235
Brazil;Pernambuco;Gameleira;-8,61255849;-35,39268557;14,24362396
Brazil;Pernambuco;Garanhuns;-8,93043471;-36,49628287;21,04769879
Brazil;Pernambuco;Glória do Goitá;-8,0132224;-35,33933656;14,02136624
Brazil;Pernambuco;Goianá;-7,60499537;-34,95042282;17,29877578
Brazil;Pernambuco;Granito;-7,78840431;-39,6942039;17,15160848
Brazil;Pernambuco;Gravatá;-8,2004443;-35,56278706;20,61148082
Brazil;Pernambuco;Iati;-9,1433304;-36,90082905;28,61993707
Brazil;Pernambuco;Ibimirim;-8,59586807;-37,59385605;33,55907049
Brazil;Pernambuco;Ibirajuba;-8,61353495;-36,20123973;11,96171254
Brazil;Pernambuco;Igaracu;-7,81767504;-34,96135795;18,87019585
Brazil;Pernambuco;Iguaraci;-7,84567942;-37,40288014;26,9905947
Brazil;Pernambuco;Inajá;-8,80940173;-37,84527622;31,81427934
Brazil;Pernambuco;Ingazeira;-7,71388405;-37,41612732;11,69336466
Brazil;Pernambuco;Ipojuca;-8,43664626;-35,08947286;21,22202369
Brazil;Pernambuco;Ipubi;-7,53763563;-40,22920335;23,17438499
Brazil;Pernambuco;Itaíba;-8,98985706;-37,29508806;28,62432105
Brazil;Pernambuco;Itacuruba;-8,74945703;-38,72845059;19,20888867
Brazil;Pernambuco;Itambaracá;-7,75950688;-34,85322503;7,939151943
Brazil;Pernambuco;Itapetim;-7,39743424;-37,1432079;19,90942932
Brazil;Pernambuco;Itapissuma;-7,74524219;-34,90885746;7,036697845
Brazil;Pernambuco;Itaquitinga;-7,69317522;-35,04931378;9,799715565
Brazil;Pernambuco;Jaboatão dos Guararapes;-8,15289408;-35,00356418;12,10265854
Brazil;Pernambuco;Jaqueira;-8,74423652;-35,80688961;8,348312692
Brazil;Pernambuco;Jataúba;-8,05613559;-36,53420124;20,91282152
Brazil;Pernambuco;Jatobá;-9,20754513;-38,2138507;13,90346337
Brazil;Pernambuco;João Alfredo;-7,86037024;-35,59118021;12,12233601
Brazil;Pernambuco;Joaquim Nabuco;-8,56184328;-35,54423645;10,79494203
Brazil;Pernambuco;Jucati;-8,74426045;-36,459445;9,695002104
Brazil;Pernambuco;Jupiá;-8,72592454;-36,38679951;15,13832024
Brazil;Pernambuco;Jurema;-8,75534364;-36,14255227;10,93929313
Brazil;Pernambuco;Lagoa do Carro;-7,85245947;-35,33661731;8,015787499
Brazil;Pernambuco;Lagoa do Itaenga;-7,91029675;-35,29451922;7,032997995
Brazil;Pernambuco;Lagoa do Ouro;-9,16203432;-36,4648157;12,02178888
Brazil;Pernambuco;Lagoa dos Gatos;-8,68299894;-35,89413922;11,05586023
Brazil;Pernambuco;Lagoa Grande;-8,77768303;-40,22305054;39,48236378
Brazil;Pernambuco;Lajedo;-8,67795582;-36,2861137;12,94444165
Brazil;Pernambuco;Limoeiro;-7,84863385;-35,44807697;15,00199331
Brazil;Pernambuco;Macaparana;-7,51914572;-35,45499974;11,19464742
Brazil;Pernambuco;Machados;-7,70428595;-35,50044067;6,81202903
Brazil;Pernambuco;Manari;-8,89362974;-37,54359592;22,22168445
Brazil;Pernambuco;Maraial;-8,83532228;-35,76076074;10,20797144
Brazil;Pernambuco;Mirandiba;-8,15804966;-38,73517052;25,06074418
Brazil;Pernambuco;Moreno;-8,14393893;-35,14674391;12,68880005
Brazil;Pernambuco;Nazaré da Mata;-7,73152551;-35,21992696;14,49884642
Brazil;Pernambuco;Olinda;-7,99335914;-34,86763503;5,513876363
Brazil;Pernambuco;Orobó;-8,31633216;-38,7788861;367,194259
Brazil;Pernambuco;Ouricuri;-7,96299494;-40,16841888;45,4774322
Brazil;Pernambuco;Palmares;-8,65751199;-35,62954142;18,83550272
Brazil;Pernambuco;Palmeirina;-9,00856425;-36,2776314;18,2926168
Brazil;Pernambuco;Panelas;-8,66693755;-36,05049568;15,81560231
Brazil;Pernambuco;Paranatama;-8,89167408;-36,72272787;15,59651247
Brazil;Pernambuco;Parnamirim;-8,16016424;-39,77014178;48,55915262
Brazil;Pernambuco;Passira;-8,01305536;-35,54552663;15,38079168
Brazil;Pernambuco;Paudalho;-7,90608543;-35,15346555;17,52434866
Brazil;Pernambuco;Paulista;-7,92894188;-34,879253;13,2949185
Brazil;Pernambuco;Pedra;-8,69182823;-36,90652032;31,9206229
Brazil;Pernambuco;Pesqueira;-8,39273641;-36,73813306;31,30654725
Brazil;Pernambuco;Petrolândia;-8,89931545;-38,30760857;35,77074744
Brazil;Pernambuco;Petrolina;-9,01971066;-40,57244793;53,28366696
Brazil;Pernambuco;Poção;-8,22530559;-36,71384276;11,97687904
Brazil;Pernambuco;Pombos;-8,18096487;-35,39677887;13,4763311
Brazil;Pernambuco;Primavera;-8,32611624;-35,39169162;13,28778227
Brazil;Pernambuco;Quipapá;-8,83609377;-36,02854901;11,70977764
Brazil;Pernambuco;Quixabá;-7,71810778;-37,84923056;13,04646883
Brazil;Pernambuco;Recife;-8,03969902;-34,93407959;14,18307308
Brazil;Pernambuco;Riacho das Almas;-8,08182455;-35,88268892;18,19558102
Brazil;Pernambuco;Ribeirão;-8,50485233;-35,36686034;17,9783488
Brazil;Pernambuco;Rio Formoso;-8,6764768;-35,22063853;15,12549198
Brazil;Pernambuco;São Benedito do Sul;-8,8108437;-35,90558852;10,59567752
Brazil;Pernambuco;São Bento do Una;-8,53463135;-36,45101565;19,14297879
Brazil;Pernambuco;São Caitano;-8,32880257;-36,14791763;19,1201683
Brazil;Pernambuco;São João do Belmonte;-7,86638687;-38,74576698;34,37441649
Brazil;Pernambuco;São João;-7,84490026;-37,06285707;148,6683342
Brazil;Pernambuco;São Joaquin do Monte;-8,45128271;-35,8412152;15,75352099
Brazil;Pernambuco;São José da Coroa Grande;-8,86589916;-35,18522172;8,558060896
Brazil;Pernambuco;São Lourenço da Mata;-8,02365893;-35,10341146;13,24923041
